ID,EVENT_TYPE,DAY_OF_WEEK,RANGE_DATE_START,RANGE_DATE_END,DISTRICT,districtIdWiki,STREETS_1,STREETS_2,NO_OF_VICTIMS,CPFA_HAIL,hail+ice,HAIL+ICE+RAIN,HAIL+ICE+RAIN+FOG,weatherCondition,WeatherConditionID,CPFA_ICE,CPFA_RAIN,CPFA_FOG,CPFA_DRY,CPFA_SNOW,CPSV_WET,CPSV_OIL,Wet+Oil,CPSV_MUD,Wet+Oil+Mud,CPSV_LOOSE_GRAVEL,Wet+Oik+Mud+Gravel,CPSV_ICE,Wet+Oil+Mud+Gravel+Ice,CPSV_DRY_AND_CLEAN,SurfaceCondition
2018-3200,COLISION DOBLE,MIERCOLES,21/03/2018 16:00,21/03/2018 16:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AUTOVIA  M-30 CALZADA 2 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3160,ATROPELLO,MIERCOLES,21/03/2018 17:00,21/03/2018 17:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE CARTAGENA,CALLE DEL PRINCIPE DE VERGARA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3129,ATROPELLO,MIERCOLES,21/03/2018 17:00,21/03/2018 17:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,CALLE DE RAMON GOMEZ DE LA SERNA NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3175,COLISION DOBLE,MIERCOLES,21/03/2018 17:00,21/03/2018 17:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE SEBASTIAN ALVARO,PASEO DE EXTREMADURA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3155,ATROPELLO,MIERCOLES,21/03/2018 17:00,21/03/2018 17:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,PASEO DE LA CASTELLANA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3161,ATROPELLO,MIERCOLES,21/03/2018 18:00,21/03/2018 18:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AVENIDA DE ENTREVIAS NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3159,ATROPELLO,MIERCOLES,21/03/2018 18:00,21/03/2018 18:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DE HERNANI NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3172,COLISION DOBLE,MIERCOLES,21/03/2018 19:00,21/03/2018 19:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DEL PATRIMONIO DE LA HUMANIDAD,CALLE DEL PINAR DE SAN JOSE,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3165,COLISION DOBLE,MIERCOLES,21/03/2018 19:00,21/03/2018 19:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,CALLE DE GOMEZNARRO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3171,COLISION DOBLE,MIERCOLES,21/03/2018 19:00,21/03/2018 19:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,CALLE DE LA PRINCESA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3237,COLISION DOBLE,MIERCOLES,21/03/2018 21:00,21/03/2018 21:59,Usera,https://www.wikidata.org/wiki/Q953368,AVENIDA DE ANDALUCIA,AVENIDA DE LOS ROSALES,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3184,COLISION DOBLE,MIERCOLES,21/03/2018 22:00,21/03/2018 22:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE ALCALA,CALLE DE LOS HERMANOS DE PABLO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3185,COLISION DOBLE,MIERCOLES,21/03/2018 22:00,21/03/2018 22:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE FRANCISCO VILLAESPESA,CALLE DE JOSE MARIA PEREDA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3145,COLISION DOBLE,JUEVES,22/03/2018 00:00,22/03/2018 00:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,PASEO DE LA CASTELLANA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3429,COLISION DOBLE,JUEVES,22/03/2018 00:00,22/03/2018 00:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,PASEO DE LA FLORIDA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3220,COLISION DOBLE,JUEVES,22/03/2018 00:00,22/03/2018 00:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,AVENIDA DE AMERICA SALIDA KM.,,3,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3173,COLISION DOBLE,JUEVES,22/03/2018 05:00,22/03/2018 05:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE VELAZQUEZ,CALLE DE VILLANUEVA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3192,COLISION DOBLE,JUEVES,22/03/2018 08:00,22/03/2018 08:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,PLAZA DE LIMA,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3275,COLISION MULTIPLE,JUEVES,22/03/2018 08:00,22/03/2018 08:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,CALLE DEL ACONCAGUA,GLORIETA DEL RIO URUBAMBA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3151,ATROPELLO,JUEVES,22/03/2018 08:00,22/03/2018 08:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,CALLE DE LA GOLONDRINA,CALLE DE LA VIRGEN DE LOS ROSALES,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3211,ATROPELLO,JUEVES,22/03/2018 08:00,22/03/2018 08:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DE JOSE CASTAN TOBEÑAS,CALLE DEL CAPITAN HAYA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3195,CAIDA MOTOCICLETA,JUEVES,22/03/2018 09:00,22/03/2018 09:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE GARGANTA DE LOS MONTES,CALLE DEL COMERCIO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3268,COLISION DOBLE,JUEVES,22/03/2018 09:00,22/03/2018 09:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,AVENIDA DEL VEINTICINCO DE SEPTIEMBRE,GLORIETA DE YUCATAN,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3194,COLISION DOBLE,JUEVES,22/03/2018 09:00,22/03/2018 09:59,San Blas,https://www.wikidata.org/wiki/Q2001937,AVENIDA DE ARCENTALES NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3187,COLISION DOBLE,JUEVES,22/03/2018 10:00,22/03/2018 10:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE LA MAESTRA JUSTA FREIRE,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3193,COLISION MULTIPLE,JUEVES,22/03/2018 10:00,22/03/2018 10:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,AUTOVIA  M-30 CALZADA 1 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3188,COLISION DOBLE,JUEVES,22/03/2018 12:00,22/03/2018 12:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE GARCIA DE PAREDES,CALLE DE SANTA ENGRACIA,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3467,COLISION DOBLE,JUEVES,22/03/2018 14:00,22/03/2018 14:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,AVENIDA DE BADAJOZ,CALLE DE ALBACETE,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3214,ATROPELLO,JUEVES,22/03/2018 14:00,22/03/2018 14:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,CALLE DE BRAILLE NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3196,COLISION DOBLE,JUEVES,22/03/2018 14:00,22/03/2018 14:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE JORGE JUAN NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3198,COLISION DOBLE,JUEVES,22/03/2018 16:00,22/03/2018 16:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DE MONTOYA,CALLE DE SAN BENITO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3201,COLISION DOBLE,JUEVES,22/03/2018 17:00,22/03/2018 17:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE PUERTO RICO NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3203,COLISION DOBLE,JUEVES,22/03/2018 17:00,22/03/2018 17:59,San Blas,https://www.wikidata.org/wiki/Q2001937,AVENIDA DEL VEINTICINCO DE SEPTIEMBRE,GLORIETA DE RICARDO VELAZQUEZ BOSCO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3213,COLISION DOBLE,JUEVES,22/03/2018 17:00,22/03/2018 17:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE SAN ROMUALDO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3243,COLISION MULTIPLE,JUEVES,22/03/2018 17:00,22/03/2018 17:59,Usera,https://www.wikidata.org/wiki/Q953368,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3280,COLISION DOBLE,JUEVES,22/03/2018 18:00,22/03/2018 18:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE  30  NL KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3179,CAIDA VIAJERO BUS,JUEVES,22/03/2018 18:00,22/03/2018 18:59,Barajas,https://www.wikidata.org/wiki/Q807230,PLAZA DE LOS HERMANOS FALCO Y ALVAREZ DE TOLEDO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3337,CAIDA MOTOCICLETA,JUEVES,22/03/2018 18:00,22/03/2018 18:59,Centro,https://www.wikidata.org/wiki/Q1763376,PLAZA DE SAN FRANCISCO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3177,COLISION DOBLE,JUEVES,22/03/2018 18:00,22/03/2018 18:59,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,AVENIDA DE SANTA EUGENIA,CALLE DE POZA DE LA SAL,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3209,ATROPELLO,JUEVES,22/03/2018 18:00,22/03/2018 18:59,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,AVENIDA DEL ENSANCHE DE VALLECAS,CALLE DEL EMBALSE DE EL VELLON,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3207,ATROPELLO,JUEVES,22/03/2018 19:00,22/03/2018 19:59,San Blas,https://www.wikidata.org/wiki/Q2001937,AVENIDA DE HELLIN,CALLE DE ALBERIQUE,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3178,COLISION DOBLE,JUEVES,22/03/2018 20:00,22/03/2018 20:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE SERRANO GALVACHE NUM,,3,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3241,COLISION DOBLE,JUEVES,22/03/2018 21:00,22/03/2018 21:59,Moratalaz,https://www.wikidata.org/wiki/Q2076109,PLAZA DEL CORREGIDOR SANCHO DE CORDOBA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3218,CAIDA MOTOCICLETA,JUEVES,22/03/2018 21:00,22/03/2018 21:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE FRANCISCO SILVELA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3205,CAIDA MOTOCICLETA,JUEVES,22/03/2018 22:00,22/03/2018 22:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE VELAZQUEZ NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3182,COLISION DOBLE,JUEVES,22/03/2018 22:00,22/03/2018 22:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AUTOVIA  M-30 CALZADA 1 KM.,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3229,COLISION DOBLE,JUEVES,22/03/2018 22:00,22/03/2018 22:59,Vicálvaro,https://www.wikidata.org/wiki/Q589403,CAMINO  VIEJO DE VICALVARO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3183,COLISION DOBLE,JUEVES,22/03/2018 23:00,22/03/2018 23:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE ALCALA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3180,CAIDA CICLOMOTOR,VIERNES,23/03/2018 00:00,23/03/2018 00:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,CALLE DE ALBERTO AGUILERA,CALLE DE LA PRINCESA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,OIL,OIL,MUD,OIL-MUD,LOOSE GRAVEL,OIL-MUD-LOOSE GRAVE,,OIL-MUD-LOOSE GRAVE ,,OIL-MUD-LOOSE GRAVE
2018-3181,CHOQUE CON OBJETO FIJO,VIERNES,23/03/2018 01:00,23/03/2018 01:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DEL PUERTO DE BEJAR NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3190,COLISION DOBLE,VIERNES,23/03/2018 07:00,23/03/2018 07:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE ANCORA,CALLE DEL GENERAL LACY,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3412,COLISION DOBLE,VIERNES,23/03/2018 09:00,23/03/2018 09:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE LA PRINCESA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3266,CAIDA BICICLETA,VIERNES,23/03/2018 10:00,23/03/2018 10:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE LAS FLAUTAS,CALLE DE LOS CLARINETES,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3191,CAIDA MOTOCICLETA,VIERNES,23/03/2018 11:00,23/03/2018 11:59,Centro,https://www.wikidata.org/wiki/Q1763376,GLORIETA DE EMBAJADORES NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3224,COLISION DOBLE,VIERNES,23/03/2018 12:00,23/03/2018 12:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DEL PRINCIPE DE VERGARA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3322,ATROPELLO,VIERNES,23/03/2018 12:00,23/03/2018 12:59,Usera,https://www.wikidata.org/wiki/Q953368,CALLE DE ALMENDRALES,CALLE DE LAS HIJAS DE JESUS,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3225,COLISION DOBLE,VIERNES,23/03/2018 13:00,23/03/2018 13:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DE EUGENIA DE MONTIJO,CALLE DEL GENERAL RICARDOS,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3289,ATROPELLO,VIERNES,23/03/2018 13:00,23/03/2018 13:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DE BRAVO MURILLO,CALLE DEL GENERAL YAGÜE,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3295,COLISION DOBLE,VIERNES,23/03/2018 14:00,23/03/2018 14:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,AVENIDA DE ALBERTO ALCOCER NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3236,COLISION DOBLE,VIERNES,23/03/2018 15:00,23/03/2018 15:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE LUCHANA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3244,COLISION MULTIPLE,VIERNES,23/03/2018 15:00,23/03/2018 15:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AUTOVIA  M-30 CALZADA 1 KM.,,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3216,COLISION DOBLE,VIERNES,23/03/2018 15:00,23/03/2018 15:59,Retiro,https://www.wikidata.org/wiki/Q2002296,CALLE DE LIRA,CALLE DEL DOCTOR ESQUERDO,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3210,ATROPELLO,VIERNES,23/03/2018 16:00,23/03/2018 16:59,Villaverde,https://www.wikidata.org/wiki/Q919536,CALLE DEL BERROCAL NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3403,COLISION DOBLE,VIERNES,23/03/2018 17:00,23/03/2018 17:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE LA PRINCESA NUM,,3,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3245,COLISION DOBLE,VIERNES,23/03/2018 18:00,23/03/2018 18:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,CALLE DE ANDORRA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3265,COLISION DOBLE,VIERNES,23/03/2018 18:00,23/03/2018 18:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE JAIME VERA,CALLE DEL CARDENAL MENDOZA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3232,CHOQUE CON OBJETO FIJO,VIERNES,23/03/2018 18:00,23/03/2018 18:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE LA REPUBLICA ESLOVACA,CALLE DE TOSCANA,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3240,COLISION DOBLE,VIERNES,23/03/2018 19:00,23/03/2018 19:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DEL FERROCARRIL,PASEO DE LAS DELICIAS,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3234,COLISION DOBLE,VIERNES,23/03/2018 19:00,23/03/2018 19:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,PASEO DE LA CASTELLANA,PLAZA DE SAN JUAN DE LA CRUZ,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3238,CAIDA MOTOCICLETA,VIERNES,23/03/2018 19:00,23/03/2018 19:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AVENIDA DEL MONASTERIO DE EL ESCORIAL,AVENIDA DEL MONASTERIO DE SILOS,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3235,ATROPELLO,VIERNES,23/03/2018 20:00,23/03/2018 20:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE RAFAEL SALGADO,PASEO DE LA CASTELLANA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3233,CAIDA VIAJERO BUS,VIERNES,23/03/2018 20:00,23/03/2018 20:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,PASEO DE LA FLORIDA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3283,ATROPELLO,VIERNES,23/03/2018 21:00,23/03/2018 21:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AVENIDA DE PABLO NERUDA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3239,COLISION DOBLE,VIERNES,23/03/2018 22:00,23/03/2018 22:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,PASEO DE LA VAGUADA NUM,,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3278,CAIDA MOTOCICLETA,VIERNES,23/03/2018 23:00,23/03/2018 23:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,CALLE DE LA LAGARTERA,CALLE DE MEJORANA,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3248,COLISION DOBLE,SABADO,24/03/2018 01:00,24/03/2018 01:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE  VIA LUSITANA,CALLE DE BRAGANZA,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-3228,CAIDA MOTOCICLETA,SABADO,24/03/2018 03:00,24/03/2018 03:59,Retiro,https://www.wikidata.org/wiki/Q2002296,AVENIDA DEL MEDITERRANEO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3223,CHOQUE CON OBJETO FIJO,SABADO,24/03/2018 05:00,24/03/2018 05:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,AVENIDA DE LA REINA VICTORIA,AVENIDA DE LA MONCLOA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-3226,COLISION DOBLE,SABADO,24/03/2018 07:00,24/03/2018 07:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,CALLE DE EL ALGABEÑO,CALLE DE MACHAQUITO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
